stamp_sec,d_origin_m,det_box_m,det_horizon_m,odom_dt_sec,fy_px,horizon_row_px,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cls,score
1756104724.875392,114.351155,109.375000,87.500000,0.035194,525.000,300,255,318,264,330,GuardBoat,0.891515
1756104724.939379,114.351155,109.375000,87.500000,0.028792,525.000,300,254,318,264,330,GuardBoat,0.891168
1756104724.989549,114.095427,109.375000,87.500000,0.021062,525.000,300,254,318,264,330,GuardBoat,0.891837
1756104725.039361,114.095427,109.375000,87.500000,0.028749,525.000,300,255,318,265,330,GuardBoat,0.891913
1756104725.089724,113.839284,109.375000,87.500000,0.020911,525.000,300,254,318,265,330,GuardBoat,0.892852
1756104725.183887,113.583141,109.375000,87.500000,0.026772,525.000,300,254,318,265,330,GuardBoat,0.892793
1756104725.256710,113.583141,109.375000,87.500000,0.046051,525.000,300,254,318,264,330,GuardBoat,0.891571
1756104725.295027,113.327000,109.375000,87.500000,0.015656,525.000,300,254,318,265,330,GuardBoat,0.892342
1756104725.360520,113.327000,109.375000,87.500000,0.049837,525.000,300,254,318,265,330,GuardBoat,0.892031
1756104725.408814,113.071281,109.375000,87.500000,0.001893,525.000,300,255,318,265,330,GuardBoat,0.892336
1756104725.467048,112.825388,109.375000,87.500000,0.042683,525.000,300,254,318,264,330,GuardBoat,0.892883
1756104725.503603,112.825388,109.375000,87.500000,0.006128,525.000,300,254,318,265,330,GuardBoat,0.893384
1756104725.578625,112.569675,109.375000,87.500000,0.031130,525.000,300,254,318,265,330,GuardBoat,0.892572
1756104725.674472,112.313538,109.375000,87.500000,0.035307,525.000,300,254,318,265,330,GuardBoat,0.892456
1756104725.824566,112.057831,109.375000,87.500000,0.014763,525.000,300,254,318,265,330,GuardBoat,0.893027
1756104725.859249,112.057831,109.375000,87.500000,0.049447,525.000,300,254,318,265,330,GuardBoat,0.892288
1756104725.933117,111.801698,109.375000,87.500000,0.023291,525.000,300,254,318,264,330,GuardBoat,0.892522
1756104725.986296,111.545996,109.375000,87.500000,0.023555,525.000,300,254,318,265,330,GuardBoat,0.892969
1756104726.027456,111.545996,109.375000,87.500000,0.017605,525.000,300,254,318,265,330,GuardBoat,0.892520
1756104726.096034,111.289865,109.375000,87.500000,0.013840,525.000,300,254,318,265,330,GuardBoat,0.892771
1756104726.200973,111.034170,100.961538,84.677419,0.008925,525.000,300,254,318,265,331,GuardBoat,0.894202
1756104726.257347,111.034170,100.961538,84.677419,0.047449,525.000,300,254,318,265,331,GuardBoat,0.893786
1756104726.307952,110.778041,100.961538,84.677419,0.000971,525.000,300,254,318,265,331,GuardBoat,0.894140
1756104726.356848,110.778041,100.961538,84.677419,0.047925,525.000,300,254,318,265,331,GuardBoat,0.893200
1756104726.407542,110.522352,100.961538,84.677419,0.001405,525.000,300,254,318,265,331,GuardBoat,0.893946
1756104726.504936,110.266227,100.961538,84.677419,0.004033,525.000,300,254,318,265,331,GuardBoat,0.894491
1756104726.553819,110.266227,100.961538,84.677419,0.044850,525.000,300,254,318,265,331,GuardBoat,0.894528
1756104726.621340,110.020788,100.961538,84.677419,0.012346,525.000,300,254,318,265,331,GuardBoat,0.893684
1756104726.666739,109.765109,100.961538,84.677419,0.042279,525.000,300,254,318,265,331,GuardBoat,0.894536
1756104726.720352,109.765109,100.961538,84.677419,0.011334,525.000,300,254,318,265,331,GuardBoat,0.893250
1756104726.820330,109.519233,100.961538,84.677419,0.011288,525.000,300,254,318,265,331,GuardBoat,0.892389
1756104726.865319,109.263560,100.961538,84.677419,0.043746,525.000,300,254,318,265,331,GuardBoat,0.892551
1756104726.934753,109.263560,100.961538,84.677419,0.025687,525.000,300,254,318,265,331,GuardBoat,0.892178
1756104726.978472,109.007443,100.961538,84.677419,0.030618,525.000,300,254,318,265,331,GuardBoat,0.892307
1756104727.027325,109.007443,100.961538,84.677419,0.018235,525.000,300,254,318,265,331,GuardBoat,0.894038
1756104727.079205,108.751776,100.961538,84.677419,0.028909,525.000,300,254,318,265,331,GuardBoat,0.894151
1756104727.140341,108.751776,100.961538,84.677419,0.032227,525.000,300,254,318,265,331,GuardBoat,0.895168
1756104727.250449,108.506357,100.961538,84.677419,0.042312,525.000,300,254,318,265,331,GuardBoat,0.892472
1756104727.295504,108.250699,100.961538,84.677419,0.012658,525.000,300,254,318,265,331,GuardBoat,0.892646
1756104727.401187,107.994588,100.961538,84.677419,0.006999,525.000,300,254,318,265,331,GuardBoat,0.893830
1756104727.437402,107.994588,100.961538,84.677419,0.029217,525.000,300,254,318,265,331,GuardBoat,0.894083
1756104727.522349,107.738936,100.961538,84.677419,0.014139,525.000,300,254,318,265,331,GuardBoat,0.894326
1756104727.564814,107.483288,100.961538,84.677419,0.043420,525.000,300,254,318,265,331,GuardBoat,0.894835
1756104727.607661,107.483288,100.961538,84.677419,0.000573,525.000,300,254,318,265,331,GuardBoat,0.894334
1756104727.702862,107.227645,100.961538,84.677419,0.005396,525.000,300,254,318,266,331,GuardBoat,0.893041
1756104727.775457,106.972005,100.961538,84.677419,0.032825,525.000,300,254,318,266,331,GuardBoat,0.892780
1756104727.812160,106.972005,100.961538,84.677419,0.003879,525.000,300,254,318,266,331,GuardBoat,0.893813
1756104727.870609,106.716371,100.961538,84.677419,0.037697,525.000,300,254,318,266,331,GuardBoat,0.895326
1756104727.925330,106.716371,100.961538,84.677419,0.017025,525.000,300,254,318,266,331,GuardBoat,0.894833
1756104727.986035,106.460740,100.961538,84.677419,0.021295,525.000,300,254,318,266,331,GuardBoat,0.895344
1756104728.030259,106.460740,100.961538,84.677419,0.022930,525.000,300,254,318,266,331,GuardBoat,0.895115
1756104728.127814,106.215359,100.961538,84.677419,0.020460,525.000,300,254,318,266,331,GuardBoat,0.894974
1756104728.187147,105.959737,100.961538,84.677419,0.020231,525.000,300,254,318,266,331,GuardBoat,0.895315
1756104728.235919,105.959737,100.961538,84.677419,0.028542,525.000,300,254,318,266,331,GuardBoat,0.895736
1756104728.287395,105.704121,100.961538,84.677419,0.020007,525.000,300,254,318,266,331,GuardBoat,0.895895
1756104728.351451,105.704121,100.961538,84.677419,0.044050,525.000,300,255,318,266,331,GuardBoat,0.895168
1756104728.398858,105.448987,100.961538,84.677419,0.008568,525.000,300,254,318,266,331,GuardBoat,0.894547
1756104728.494712,105.193382,100.961538,84.677419,0.012738,525.000,300,254,318,266,331,GuardBoat,0.894256
1756104728.540512,105.193382,100.961538,84.677419,0.033063,525.000,300,254,318,266,331,GuardBoat,0.893654
1756104728.610120,104.948025,100.961538,84.677419,0.002647,525.000,300,254,318,266,331,GuardBoat,0.894472
1756104728.664880,104.702673,100.961538,84.677419,0.042617,525.000,300,254,318,266,331,GuardBoat,0.894695
1756104728.712414,104.702673,100.961538,84.677419,0.004917,525.000,300,254,318,266,331,GuardBoat,0.895436
1756104728.784443,104.447571,100.961538,84.677419,0.022078,525.000,300,254,318,266,331,GuardBoat,0.896051
1756104728.820122,104.447571,93.750000,82.031250,0.013602,525.000,300,254,318,266,332,GuardBoat,0.896294
1756104728.864605,104.191987,93.750000,82.031250,0.041940,525.000,300,254,318,266,332,GuardBoat,0.895930
1756104728.971444,103.936408,93.750000,82.031250,0.035125,525.000,300,254,318,266,332,GuardBoat,0.896446
1756104729.013427,103.936408,100.961538,84.677419,0.006859,525.000,300,254,318,266,331,GuardBoat,0.895710
1756104729.058722,103.680833,100.961538,84.677419,0.047871,525.000,300,254,318,266,331,GuardBoat,0.895720
1756104729.134996,103.680833,93.750000,82.031250,0.028403,525.000,300,254,318,266,332,GuardBoat,0.896692
1756104729.173609,103.425764,93.750000,82.031250,0.033008,525.000,300,254,318,266,332,GuardBoat,0.896371
1756104729.239548,103.425764,93.750000,82.031250,0.032931,525.000,300,255,318,267,332,GuardBoat,0.896162
1756104729.287075,103.180444,93.750000,82.031250,0.019566,525.000,300,254,318,267,332,GuardBoat,0.897191
1756104729.381076,102.924887,93.750000,82.031250,0.025589,525.000,300,254,318,267,332,GuardBoat,0.897727
1756104729.450134,102.924887,93.750000,82.031250,0.043469,525.000,300,255,318,267,332,GuardBoat,0.897678
1756104729.490416,102.680086,93.750000,82.031250,0.016273,525.000,300,255,318,267,332,GuardBoat,0.898039
1756104729.552736,102.680086,93.750000,82.031250,0.046046,525.000,300,255,318,267,332,GuardBoat,0.897272
1756104729.598214,102.424541,93.750000,82.031250,0.007500,525.000,300,255,318,267,332,GuardBoat,0.898058
1756104729.666278,102.149032,93.750000,82.031250,0.049459,525.000,300,255,318,267,332,GuardBoat,0.896191
1756104729.718796,102.149032,93.750000,82.031250,0.003058,525.000,300,255,318,267,332,GuardBoat,0.896363
1756104729.762892,101.924226,93.750000,82.031250,0.042869,525.000,300,255,318,267,332,GuardBoat,0.896207
1756104729.858047,101.669220,93.750000,82.031250,0.047738,525.000,300,255,318,267,332,GuardBoat,0.896343
1756104729.908259,101.669220,93.750000,82.031250,0.002474,525.000,300,255,318,267,332,GuardBoat,0.896769
1756104729.966085,101.393742,93.750000,82.031250,0.049724,525.000,300,255,318,267,332,GuardBoat,0.896731
1756104730.016269,101.393742,93.750000,82.031250,0.000460,525.000,300,255,318,267,332,GuardBoat,0.896967
1756104730.084498,101.169484,93.750000,82.031250,0.021335,525.000,300,255,318,267,332,GuardBoat,0.895904
1756104730.123963,101.169484,93.750000,82.031250,0.018131,525.000,300,255,318,267,332,GuardBoat,0.894127
1756104730.190910,100.913980,93.750000,82.031250,0.014947,525.000,300,255,318,267,332,GuardBoat,0.895849
1756104730.235837,100.913980,93.750000,82.031250,0.029981,525.000,300,255,318,267,332,GuardBoat,0.895748
1756104730.284284,100.638535,93.750000,82.031250,0.031597,525.000,300,255,318,267,332,GuardBoat,0.894261
1756104730.345220,100.638535,93.750000,82.031250,0.029339,525.000,300,255,318,267,332,GuardBoat,0.892868
1756104730.438262,100.414306,93.750000,82.031250,0.033357,525.000,300,255,318,267,332,GuardBoat,0.894467
1756104730.556783,100.158824,93.750000,82.031250,0.051855,525.000,300,255,318,267,332,GuardBoat,0.894911
1756104730.598154,99.883411,93.750000,82.031250,0.016798,525.000,300,255,318,268,332,GuardBoat,0.895276
1756104730.639939,99.883411,93.750000,82.031250,0.024987,525.000,300,255,318,268,332,GuardBoat,0.895170
1756104730.702400,99.628491,93.750000,82.031250,0.012576,525.000,300,255,318,268,332,GuardBoat,0.894731
1756104730.804168,99.403753,93.750000,82.031250,0.000832,525.000,300,255,318,267,332,GuardBoat,0.894927
1756104730.858582,99.403753,93.750000,82.031250,0.053582,525.000,300,255,318,267,332,GuardBoat,0.894662
1756104730.911933,99.127818,93.750000,82.031250,0.003092,525.000,300,255,318,268,332,GuardBoat,0.894225
1756104730.959358,99.127818,93.750000,82.031250,0.044333,525.000,300,255,318,268,332,GuardBoat,0.894713
1756104731.009521,98.872927,93.750000,82.031250,0.005527,525.000,300,255,318,268,332,GuardBoat,0.894859
1756104731.056515,98.872927,93.750000,82.031250,0.041466,525.000,300,255,318,268,332,GuardBoat,0.894491
1756104731.121624,98.637968,87.500000,82.031250,0.016552,525.000,300,255,317,268,332,GuardBoat,0.894983
1756104731.165269,98.362618,87.500000,82.031250,0.049827,525.000,300,255,317,268,332,GuardBoat,0.894766
1756104731.270844,98.117433,93.750000,82.031250,0.043276,525.000,300,255,318,268,332,GuardBoat,0.895299
1756104731.329613,98.117433,93.750000,82.031250,0.015493,525.000,300,255,318,268,332,GuardBoat,0.894019
1756104731.375626,97.862584,93.750000,82.031250,0.038517,525.000,300,255,318,268,332,GuardBoat,0.891777
1756104731.441521,97.862584,93.750000,82.031250,0.027378,525.000,300,255,318,268,332,GuardBoat,0.893165
1756104731.481335,97.607748,93.750000,82.031250,0.032832,525.000,300,255,318,268,332,GuardBoat,0.893174
1756104731.545022,97.607748,93.750000,82.031250,0.030855,525.000,300,255,318,268,332,GuardBoat,0.893094
1756104731.582142,97.352347,93.750000,82.031250,0.032049,525.000,300,255,318,268,332,GuardBoat,0.892910
1756104731.686709,97.097533,87.500000,82.031250,0.027506,525.000,300,255,317,268,332,GuardBoat,0.892375
1756104731.763956,97.097533,87.500000,82.031250,0.049740,525.000,300,256,317,268,332,GuardBoat,0.891324
1756104731.801714,96.852970,87.500000,82.031250,0.012525,525.000,300,256,317,268,332,GuardBoat,0.890942
1756104731.852118,96.852970,87.500000,82.031250,0.037879,525.000,300,256,317,269,332,GuardBoat,0.892520
1756104731.926771,96.598182,87.500000,82.031250,0.012508,525.000,300,256,317,269,332,GuardBoat,0.891544
1756104731.973167,96.342814,87.500000,82.031250,0.041120,525.000,300,256,317,269,332,GuardBoat,0.891315
1756104732.062924,96.342814,87.500000,82.031250,0.048637,525.000,300,256,317,269,332,GuardBoat,0.892960
1756104732.160835,96.088048,87.500000,82.031250,0.047524,525.000,300,256,317,269,332,GuardBoat,0.891558
1756104732.197040,95.833296,87.500000,82.031250,0.016295,525.000,300,256,317,269,332,GuardBoat,0.892307
1756104732.271132,95.588796,87.500000,82.031250,0.042228,525.000,300,256,317,269,332,GuardBoat,0.892528
1756104732.316258,95.588796,87.500000,82.031250,0.002899,525.000,300,256,317,269,332,GuardBoat,0.892535
1756104732.364947,95.334071,87.500000,82.031250,0.048436,525.000,300,256,317,269,332,GuardBoat,0.892508
1756104732.417560,95.334071,87.500000,82.031250,0.004176,525.000,300,256,317,269,332,GuardBoat,0.892603
1756104732.483797,95.079359,82.031250,79.545455,0.029610,525.000,300,256,317,269,333,GuardBoat,0.893390
1756104732.526932,95.079359,82.031250,79.545455,0.013525,525.000,300,256,317,269,333,GuardBoat,0.892708
1756104732.631230,94.834899,82.031250,79.545455,0.017798,525.000,300,256,317,269,333,GuardBoat,0.892612
1756104732.690686,94.580215,82.031250,79.545455,0.022770,525.000,300,256,317,269,333,GuardBoat,0.893445
1756104732.727187,94.580215,82.031250,79.545455,0.013731,525.000,300,256,317,269,333,GuardBoat,0.893606
1756104732.797448,94.325546,82.031250,79.545455,0.016032,525.000,300,256,317,269,333,GuardBoat,0.893258
1756104732.841036,94.325546,82.031250,79.545455,0.027556,525.000,300,256,317,269,333,GuardBoat,0.892912
1756104732.893471,94.070891,82.031250,79.545455,0.019032,525.000,300,256,317,269,333,GuardBoat,0.892768
1756104732.940906,94.070891,82.031250,79.545455,0.028402,525.000,300,256,317,269,333,GuardBoat,0.893439
1756104732.997241,93.816250,82.031250,79.545455,0.015287,525.000,300,256,317,270,333,GuardBoat,0.893781
1756104733.100682,93.560984,82.031250,79.545455,0.011869,525.000,300,257,317,270,333,GuardBoat,0.894018
1756104733.147133,93.560984,82.031250,79.545455,0.034581,525.000,300,257,317,270,333,GuardBoat,0.894699
1756104733.212493,93.316604,82.031250,79.545455,0.000081,525.000,300,257,317,270,333,GuardBoat,0.894707
1756104733.257897,93.316604,82.031250,79.545455,0.045323,525.000,300,257,317,270,333,GuardBoat,0.893906
1756104733.312354,93.062002,82.031250,79.545455,0.000241,525.000,300,257,317,270,333,GuardBoat,0.894533
1756104733.356611,93.062002,82.031250,79.545455,0.044015,525.000,300,257,317,270,333,GuardBoat,0.893902
1756104733.431249,92.807414,82.031250,79.545455,0.018633,525.000,300,257,317,270,333,GuardBoat,0.893324
1756104733.526984,92.563077,82.031250,79.545455,0.014348,525.000,300,257,317,270,333,GuardBoat,0.894328
1756104733.568800,92.307860,82.031250,79.545455,0.043855,525.000,300,257,317,270,333,GuardBoat,0.893670
1756104733.631590,92.307860,82.031250,79.545455,0.018935,525.000,300,257,317,270,333,GuardBoat,0.894712
1756104733.745948,92.053313,82.031250,79.545455,0.034275,525.000,300,257,317,270,333,GuardBoat,0.895460
1756104733.778873,91.798782,82.031250,79.545455,0.032816,525.000,300,257,317,270,333,GuardBoat,0.895639
1756104733.840466,91.798782,82.031250,79.545455,0.028777,525.000,300,257,317,270,333,GuardBoat,0.895796
1756104733.887715,91.554500,82.031250,79.545455,0.023991,525.000,300,257,317,270,333,GuardBoat,0.895251
1756104733.940510,91.554500,82.031250,79.545455,0.028804,525.000,300,257,317,270,333,GuardBoat,0.896455
1756104733.986868,91.310233,82.031250,79.545455,0.024853,525.000,300,257,317,270,333,GuardBoat,0.896606
1756104734.094159,91.055747,82.031250,79.545455,0.017576,525.000,300,257,317,270,333,GuardBoat,0.896903
1756104734.151860,91.055747,82.031250,79.545455,0.040125,525.000,300,257,317,271,333,GuardBoat,0.896424
1756104734.195175,90.801964,82.031250,79.545455,0.016573,525.000,300,257,317,271,333,GuardBoat,0.896184
1756104734.246620,90.801964,82.031250,79.545455,0.034872,525.000,300,257,317,271,333,GuardBoat,0.896700
1756104734.296597,90.557748,82.031250,79.545455,0.015164,525.000,300,257,317,271,333,GuardBoat,0.895840
1756104734.367510,90.313547,82.031250,79.545455,0.044261,525.000,300,257,317,271,333,GuardBoat,0.895691
1756104734.402519,90.313547,82.031250,79.545455,0.009253,525.000,300,257,317,271,333,GuardBoat,0.896193
1756104734.503465,90.059130,82.031250,79.545455,0.008317,525.000,300,257,317,271,333,GuardBoat,0.897213
1756104734.569129,89.814960,82.031250,79.545455,0.042663,525.000,300,257,317,271,333,GuardBoat,0.898025
1756104734.610284,89.814960,82.031250,79.545455,0.001508,525.000,300,257,317,271,333,GuardBoat,0.897248
1756104734.672137,89.571519,82.031250,79.545455,0.038664,525.000,300,258,317,271,333,GuardBoat,0.899328
1756104734.725011,89.571519,82.031250,79.545455,0.014210,525.000,300,258,317,271,333,GuardBoat,0.898711
1756104734.784876,89.327386,82.031250,79.545455,0.025933,525.000,300,258,317,271,333,GuardBoat,0.897579
1756104734.833173,89.327386,82.031250,79.545455,0.022365,525.000,300,258,317,271,333,GuardBoat,0.896973
1756104734.882375,89.083270,82.031250,79.545455,0.028441,525.000,300,258,317,272,333,GuardBoat,0.897591
1756104734.925330,89.083270,77.205882,77.205882,0.014514,525.000,300,258,317,271,334,GuardBoat,0.895687
1756104735.002851,88.829666,77.205882,77.205882,0.007970,525.000,300,258,317,272,334,GuardBoat,0.898377
1756104735.057410,88.829666,77.205882,77.205882,0.046588,525.000,300,258,317,272,334,GuardBoat,0.899616
1756104735.136266,88.585587,77.205882,77.205882,0.025439,525.000,300,258,317,272,334,GuardBoat,0.900781
1756104735.200010,88.341526,77.205882,77.205882,0.010821,525.000,300,258,317,272,334,GuardBoat,0.900922
1756104735.243807,88.341526,77.205882,77.205882,0.032976,525.000,300,258,317,272,334,GuardBoat,0.901050
1756104735.350744,88.097480,82.031250,77.205882,0.039910,525.000,300,258,318,272,334,GuardBoat,0.902444
1756104735.388157,87.853452,82.031250,77.205882,0.021680,525.000,300,258,318,272,334,GuardBoat,0.903174
1756104735.426602,87.853452,82.031250,77.205882,0.016766,525.000,300,258,318,272,334,GuardBoat,0.902492
1756104735.515810,87.610194,77.205882,77.205882,0.005973,525.000,300,258,317,273,334,GuardBoat,0.901992
1756104735.558700,87.610194,82.031250,77.205882,0.048862,525.000,300,258,318,273,334,GuardBoat,0.901777
1756104735.604212,87.366205,82.031250,77.205882,0.005627,525.000,300,258,318,273,334,GuardBoat,0.903325
1756104735.655859,87.366205,77.205882,77.205882,0.046021,525.000,300,258,317,273,334,GuardBoat,0.902377
1756104735.727291,87.122997,77.205882,77.205882,0.017452,525.000,300,258,317,273,334,GuardBoat,0.901374
1756104735.815185,86.879047,82.031250,77.205882,0.005347,525.000,300,258,318,273,334,GuardBoat,0.901555
1756104735.864439,86.625663,82.031250,77.205882,0.045396,525.000,300,258,318,273,334,GuardBoat,0.901582
1756104735.936999,86.625663,82.031250,77.205882,0.027164,525.000,300,258,318,273,334,GuardBoat,0.901953
1756104735.972165,86.391982,82.031250,77.205882,0.037667,525.000,300,258,318,273,334,GuardBoat,0.902363
1756104736.042618,86.391982,82.031250,77.205882,0.032785,525.000,300,258,318,273,334,GuardBoat,0.900514
1756104736.083506,86.148878,82.031250,77.205882,0.026323,525.000,300,258,318,273,334,GuardBoat,0.900472
1756104736.142668,86.148878,82.031250,77.205882,0.032839,525.000,300,258,318,273,334,GuardBoat,0.902522
1756104736.180782,85.905010,82.031250,77.205882,0.029042,525.000,300,258,318,273,334,GuardBoat,0.902200
1756104736.285687,85.661960,82.031250,77.205882,0.023131,525.000,300,258,318,274,334,GuardBoat,0.902241
1756104736.353613,85.661960,82.031250,77.205882,0.044795,525.000,300,259,318,274,334,GuardBoat,0.903218
1756104736.389974,85.418939,82.031250,77.205882,0.018838,525.000,300,259,318,274,334,GuardBoat,0.902756
1756104736.448478,85.418939,82.031250,77.205882,0.039666,525.000,300,259,318,274,334,GuardBoat,0.902666
1756104736.496555,85.175949,82.031250,77.205882,0.012250,525.000,300,259,318,274,334,GuardBoat,0.902014
1756104736.551849,85.175949,77.205882,77.205882,0.043045,525.000,300,259,317,274,334,GuardBoat,0.903184
1756104736.634843,84.942396,82.031250,77.205882,0.026047,525.000,300,259,318,274,334,GuardBoat,0.904410
1756104736.705954,84.699461,82.031250,77.205882,0.002834,525.000,300,259,318,274,334,GuardBoat,0.904834
1756104736.759027,84.446332,77.205882,75.000000,0.049752,525.000,300,259,318,274,335,GuardBoat,0.905136
1756104736.809757,84.446332,77.205882,75.000000,0.000978,525.000,300,259,318,275,335,GuardBoat,0.904959
1756104736.918907,84.204298,77.205882,75.000000,0.010139,525.000,300,259,318,275,335,GuardBoat,0.905659
1756104736.956822,84.204298,77.205882,75.000000,0.048054,525.000,300,259,318,275,335,GuardBoat,0.905349
1756104737.029645,83.961465,77.205882,75.000000,0.020889,525.000,300,259,318,275,335,GuardBoat,0.904510
1756104737.080609,83.718663,77.205882,75.000000,0.027135,525.000,300,259,318,275,335,GuardBoat,0.904843
1756104737.128695,83.718663,77.205882,75.000000,0.020952,525.000,300,259,318,275,335,GuardBoat,0.904940
1756104737.180319,83.475894,77.205882,75.000000,0.027411,525.000,300,259,318,275,335,GuardBoat,0.905204
1756104737.221579,83.475894,77.205882,75.000000,0.013849,525.000,300,259,318,275,335,GuardBoat,0.904805
1756104737.297504,83.234024,77.205882,75.000000,0.010212,525.000,300,259,318,275,335,GuardBoat,0.904840
1756104737.333994,83.234024,77.205882,75.000000,0.026278,525.000,300,259,318,275,335,GuardBoat,0.904159
1756104737.437282,82.991328,77.205882,75.000000,0.029581,525.000,300,259,318,276,335,GuardBoat,0.905243
1756104737.501028,82.748664,77.205882,75.000000,0.006657,525.000,300,259,318,276,335,GuardBoat,0.904146
1756104737.541198,82.748664,77.205882,75.000000,0.033512,525.000,300,259,318,276,335,GuardBoat,0.903520
1756104737.594858,82.506034,77.205882,75.000000,0.012810,525.000,300,260,318,276,335,GuardBoat,0.904727
1756104737.641212,82.506034,77.205882,75.000000,0.033544,525.000,300,260,318,276,335,GuardBoat,0.904628
1756104737.712849,82.253219,77.205882,75.000000,0.005199,525.000,300,260,318,276,335,GuardBoat,0.904196
1756104737.751329,82.253219,77.205882,75.000000,0.043679,525.000,300,260,318,276,335,GuardBoat,0.903450
1756104737.808875,82.010658,77.205882,75.000000,0.001244,525.000,300,260,318,276,335,GuardBoat,0.904014
1756104737.908662,81.768131,77.205882,75.000000,0.002049,525.000,300,260,318,276,335,GuardBoat,0.904323
1756104737.959012,81.524722,77.205882,75.000000,0.047580,525.000,300,260,318,276,335,GuardBoat,0.904662
1756104738.032979,81.524722,77.205882,75.000000,0.026387,525.000,300,260,318,277,335,GuardBoat,0.903812
1756104738.071095,81.272041,77.205882,75.000000,0.035476,525.000,300,260,318,277,335,GuardBoat,0.905433
1756104738.128796,81.272041,77.205882,75.000000,0.022225,525.000,300,260,318,277,335,GuardBoat,0.904383
1756104738.196686,81.028683,77.205882,75.000000,0.009864,525.000,300,260,318,277,335,GuardBoat,0.904707
1756104738.232016,81.028683,77.205882,75.000000,0.025467,525.000,300,261,318,277,335,GuardBoat,0.902100
1756104738.278166,80.755634,77.205882,75.000000,0.038360,525.000,300,261,318,277,335,GuardBoat,0.902435
1756104738.384566,80.533703,77.205882,75.000000,0.021937,525.000,300,261,318,277,335,GuardBoat,0.903625
1756104738.479919,80.291376,72.916667,72.916667,0.026559,525.000,300,261,318,278,336,GuardBoat,0.902278
1756104738.518499,80.291376,72.916667,72.916667,0.012021,525.000,300,261,318,278,336,GuardBoat,0.902041
1756104738.594501,80.018443,72.916667,75.000000,0.021951,525.000,300,261,317,278,335,GuardBoat,0.901588
1756104738.653895,80.018443,72.916667,75.000000,0.037443,525.000,300,261,317,278,335,GuardBoat,0.902160
1756104738.694516,79.795653,72.916667,75.000000,0.011911,525.000,300,261,317,278,335,GuardBoat,0.902137
1756104738.744634,79.795653,72.916667,75.000000,0.038207,525.000,300,261,317,278,335,GuardBoat,0.902686
1756104738.790808,79.553430,72.916667,75.000000,0.014591,525.000,300,261,317,278,335,GuardBoat,0.902522
1756104738.870956,79.291801,69.078947,72.916667,0.044415,525.000,300,262,317,278,336,GuardBoat,0.901859
1756104738.963847,79.291801,72.916667,72.916667,0.048475,525.000,300,262,318,279,336,GuardBoat,0.901758
1756104739.008000,79.049663,72.916667,72.916667,0.007343,525.000,300,262,318,279,336,GuardBoat,0.901643
1756104739.071855,78.827986,69.078947,72.916667,0.033458,525.000,300,262,317,279,336,GuardBoat,0.901538
1756104739.114861,78.827986,72.916667,72.916667,0.009548,525.000,300,262,318,279,336,GuardBoat,0.902031
1756104739.170784,78.555291,72.916667,72.916667,0.044499,525.000,300,263,318,279,336,GuardBoat,0.902942
1756104739.218938,78.555291,69.078947,72.916667,0.003655,525.000,300,263,317,279,336,GuardBoat,0.902634
1756104739.282441,78.314283,72.916667,72.916667,0.032811,525.000,300,263,318,279,336,GuardBoat,0.903120
1756104739.325155,78.314283,72.916667,72.916667,0.009902,525.000,300,263,318,279,336,GuardBoat,0.903015
1756104739.427217,78.101916,69.078947,72.916667,0.021997,525.000,300,263,317,279,336,GuardBoat,0.901448
1756104739.480708,77.830375,72.916667,72.916667,0.034480,525.000,300,263,318,279,336,GuardBoat,0.902921
1756104739.529003,77.830375,72.916667,72.916667,0.013815,525.000,300,263,318,279,336,GuardBoat,0.904281
1756104739.594634,77.588481,72.916667,72.916667,0.019520,525.000,300,263,318,280,336,GuardBoat,0.905157
1756104739.637672,77.588481,72.916667,72.916667,0.023518,525.000,300,263,318,280,336,GuardBoat,0.905721
1756104739.713755,77.367042,72.916667,72.916667,0.009635,525.000,300,264,318,280,336,GuardBoat,0.906331
1756104739.776345,77.094609,72.916667,72.916667,0.037739,525.000,300,264,318,280,336,GuardBoat,0.905131
1756104739.815947,77.094609,69.078947,70.945946,0.001863,525.000,300,264,318,280,337,GuardBoat,0.905391
1756104739.858070,77.094609,72.916667,72.916667,0.043986,525.000,300,264,318,280,336,GuardBoat,0.905562
1756104739.951122,76.852839,72.916667,72.916667,0.037074,525.000,300,264,318,280,336,GuardBoat,0.906177
1756104740.074098,76.368346,72.916667,72.916667,0.039875,525.000,300,264,318,281,336,GuardBoat,0.906579
1756104740.109667,76.368346,69.078947,70.945946,0.004306,525.000,300,264,318,281,337,GuardBoat,0.907830
1756104740.153054,76.368346,69.078947,70.945946,0.039082,525.000,300,264,318,281,337,GuardBoat,0.907277
1756104740.224007,76.115405,69.078947,70.945946,0.010073,525.000,300,264,318,281,337,GuardBoat,0.908662
1756104740.317752,75.872697,69.078947,70.945946,0.003857,525.000,300,265,318,281,337,GuardBoat,0.908945
1756104740.367188,75.630017,69.078947,70.945946,0.046666,525.000,300,265,318,281,337,GuardBoat,0.908822
1756104740.434075,75.630017,69.078947,70.945946,0.020221,525.000,300,265,318,281,337,GuardBoat,0.908777
1756104740.472056,75.387365,69.078947,70.945946,0.040757,525.000,300,265,318,281,337,GuardBoat,0.908067
1756104740.523824,75.387365,69.078947,70.945946,0.011011,525.000,300,265,318,281,337,GuardBoat,0.908626
